review_id,product_sku,product_name,brand,marketplace,country,language,review_date,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,reviewer_review_count,source_ingested_at,rating_trusted,date_parseable,rating_trusted,date_parseable
CR-002807,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_de,DE,de,2026-03-20,5,Exactly what we needed,Cooking smells from the kitchen are gone long before we finish eating. I like being able to check the air quality history for the past week from my phone.,true,0,RV4548072,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002808,CP-LV-C400S,Core 400S Smart,Levoit,coolblue_nl,NL,nl,2026-03-21,4,Big difference in the bedroom,"At speed one you genuinely cannot hear it from the bed. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. Good hardware, average software.",true,2,RV5591956,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002809,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_fr,FR,fr,2026-03-21,1,Good hardware ruined by the app,Sensor readings disagree completely with my standalone PM2.5 meter. The device falls off the network after every router reboot and re-pairing is painful.,true,4,RV7604471,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002810,CP-BB-DM5440,DustMagnet 5440i,Blueair,amazon_fr,FR,fr,2026-03-21,5,Very happy with it,On sleep mode it is quieter than my old fan by a wide margin. Hay fever season was genuinely bearable this year for the first time.,true,8,RV6807104,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002811,VS-AP-8000i,Air Performer 8000i Series,Philips,mediamarkt_de,DE,de,2026-03-21,5,Very happy with it,"Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. Whisper quiet at the lower settings, which is all we need overnight. Auto mode ramps up when I open a window and settles back down on its own.",false,3,RV8206404,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002812,VS-AP-2000,Air Purifier 2000 Series,Philips,coolblue_nl,NL,nl,2026-03-21,5,Big difference in the bedroom,Build quality feels solid and the filter change is a thirty second job. The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,1,RV8036403,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002813,CP-BB-DM5440,DustMagnet 5440i,Blueair,coolblue_nl,NL,nl,2026-03-21,5,Quiet and effective,"Whisper quiet at the lower settings, which is all we need overnight.",false,0,RV4101690,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002814,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_fr,FR,fr,2026-03-22,5,Very happy with it,The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,1,RV3031577,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002815,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,mediamarkt_de,DE,de,2026-03-22,5,Very happy with it,I like being able to check the air quality history for the past week from my phone. Worth the money for the coverage it gives in an open plan space.,true,0,RV5713382,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002816,VS-AP-3000i,Air Purifier 3000i Series,Philips,versuni_dtc,EU,en,2026-03-22,1,Not worth the money,"Constant Wi-Fi disconnects, the app shows it offline more often than online. On anything above speed two it is far too loud to sit in the same room.",false,0,RV5041873,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002817,VS-AP-4000i,Air Purifier 4000i Series,Philips,currys_uk,GB,en,2026-03-23,1,Excellent purifier,The sensor is responsive enough that I mostly just leave it on auto and forget it. On sleep mode it is quieter than my old fan by a wide margin.,true,2,RV6699817,5,2026-08-26T09:00:00+02:00,false,true,false,true
CR-002818,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_nl,NL,nl,2026-03-23,1,Terrible Wi-Fi disconnects,The touch panel became unresponsive within weeks.,true,4,RV8724650,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002819,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,amazon_nl,NL,nl,2026-03-23,4,Very happy with it,"Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose. It looks like a piece of furniture rather than an appliance, which sold my partner on it.",true,1,RV6072872,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002820,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,versuni_dtc,EU,en,2026-03-23,5,Very happy with it,Worth the money for the coverage it gives in an open plan space.,true,0,RV5366595,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002821,VS-AP-3000i,Air Purifier 3000i Series,Philips,fnac_fr,FR,fr,2026-03-23,5,Filter costs are a scam,"The app is slow, logs me out at random and lost all my schedules after an update. Stopped responding entirely after four months and had to be replaced under warranty.",true,1,RV3671176,27,2026-08-26T09:00:00+02:00,false,true,false,true
CR-002822,CP-LV-C400S,Core 400S Smart,Levoit,amazon_fr,FR,fr,2026-03-24,5,Excellent purifier,Worth the money for the coverage it gives in an open plan space. Build quality feels solid and the filter change is a thirty second job. Cooking smells from the kitchen are gone long before we finish eating.,true,6,RV0205093,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002823,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,coolblue_nl,NL,nl,2026-03-24,1,Loud and unreliable,Stopped responding entirely after four months and had to be replaced under warranty.,false,1,RV1336978,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002824,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,coolblue_nl,NL,nl,2026-03-24,4,Very happy with it,"The app paired on the first try and the scheduling actually works. Whisper quiet at the lower settings, which is all we need overnight.",false,4,RV0492517,8,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002825,CP-LV-C400S,Core 400S Smart,Levoit,fnac_fr,FR,fr,2026-03-24,5,Quiet and effective,The sensor is responsive enough that I mostly just leave it on auto and forget it. Build quality feels solid and the filter change is a thirty second job.,true,5,RV1792106,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002826,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_fr,FR,fr,2026-03-24,5,Big difference in the bedroom,"Build quality feels solid and the filter change is a thirty second job. Whisper quiet at the lower settings, which is all we need overnight.",true,0,RV2223803,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002827,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,coolblue_nl,NL,nl,2026-03-24,1,Disappointing smart features,"Sensor readings disagree completely with my standalone PM2.5 meter. Turbo mode sounds like a hairdryer, we never use it.",true,2,RV7988684,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002828,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_de,DE,de,2026-03-25,5,Exactly what we needed,At speed one you genuinely cannot hear it from the bed. The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,3,RV7176896,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002829,CP-BB-DM5440,DustMagnet 5440i,Blueair,amazon_nl,NL,nl,2026-03-25,2,Good hardware ruined by the app,Stopped responding entirely after four months and had to be replaced under warranty.,true,5,RV2643273,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002830,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_fr,FR,fr,2026-03-26,4,Worth it for allergy season,"Cheaper to run than I expected, the energy draw on auto is minimal. At speed one you genuinely cannot hear it from the bed. The sensor is responsive enough that I mostly just leave it on auto and forget it.",true,4,RV6612752,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002831,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,coolblue_nl,NL,nl,2026-03-26,5,Big difference in the bedroom,"I like being able to check the air quality history for the past week from my phone. Cheaper to run than I expected, the energy draw on auto is minimal.",true,0,RV3845465,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002832,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_fr,FR,fr,2026-03-26,1,Filter costs are a scam,Stopped responding entirely after four months and had to be replaced under warranty.,true,6,RV3003462,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002833,CP-DY-TP09,Purifier Cool Formaldehyde TP09,Dyson,amazon_nl,NL,nl,2026-03-27,2,Disappointing smart features,The touch panel became unresponsive within weeks. There is a high pitched whine from the motor that I cannot unhear.,true,2,RV7774116,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002834,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,fnac_fr,FR,fr,2026-03-27,5,Worth it for allergy season,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Cooking smells from the kitchen are gone long before we finish eating.",true,4,RV3958385,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002835,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_nl,NL,nl,2026-03-28,4,Worth it for allergy season,"Worth the money for the coverage it gives in an open plan space. Auto mode ramps up when I open a window and settles back down on its own. Whisper quiet at the lower settings, which is all we need overnight. Works as described, though the manual is close to useless.",true,8,RV4830384,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002836,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_uk,GB,en,2026-03-28,5,Big difference in the bedroom,The app paired on the first try and the scheduling actually works. Auto mode ramps up when I open a window and settles back down on its own. Build quality feels solid and the filter change is a thirty second job.,true,10,RV7910277,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002837,VS-AP-2000,Air Purifier 2000 Series,Philips,mediamarkt_de,DE,de,2026-03-28,2,Not worth the money,"Filters are expensive and only available from one supplier. The app is slow, logs me out at random and lost all my schedules after an update.",true,6,RV7500008,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002838,VS-AP-8000i,Air Performer 8000i Series,Philips,bol_nl,NL,nl,2026-03-28,5,Exactly what we needed,"Auto mode ramps up when I open a window and settles back down on its own. Cheaper to run than I expected, the energy draw on auto is minimal.",true,3,RV5957850,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002839,CP-LV-C400S,Core 400S Smart,Levoit,amazon_nl,NL,nl,2026-03-29,4,Exactly what we needed,The sensor is responsive enough that I mostly just leave it on auto and forget it. I like being able to check the air quality history for the past week from my phone. Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.,true,11,RV8415337,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002840,VS-AP-8000i,Air Performer 8000i Series,Philips,currys_uk,GB,en,,5,Very happy with it,"Hay fever season was genuinely bearable this year for the first time. Whisper quiet at the lower settings, which is all we need overnight.",true,0,RV5082590,14,2026-08-26T09:00:00+02:00,true,false,true,false
CR-002841,CP-BB-DM5440,DustMagnet 5440i,Blueair,versuni_dtc,EU,en,2026-03-29,1,Good hardware ruined by the app,"The air quality sensor seems to read whatever it likes, it sat on red in an empty clean room.",true,8,RV3701475,27,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002842,VS-AP-3000i,Air Purifier 3000i Series,Philips,amazon_de,DE,de,2026-03-29,4,Big difference in the bedroom,"The sensor is responsive enough that I mostly just leave it on auto and forget it. Cheaper to run than I expected, the energy draw on auto is minimal.",true,0,RV7396230,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002843,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,versuni_dtc,EU,en,2026-03-29,5,Worth it for allergy season,"It looks like a piece of furniture rather than an appliance, which sold my partner on it. Cheaper to run than I expected, the energy draw on auto is minimal.",true,1,RV5261045,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002844,VS-AP-4000i,Air Purifier 4000i Series,Philips,versuni_dtc,EU,en,2026-03-30,2,Good hardware ruined by the app,"Stopped responding entirely after four months and had to be replaced under warranty. Constant Wi-Fi disconnects, the app shows it offline more often than online.",false,0,RV2596702,5,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002845,CP-LV-C400S,Core 400S Smart,Levoit,versuni_dtc,EU,en,2026-03-30,5,Excellent purifier,At speed one you genuinely cannot hear it from the bed.,false,0,RV2989030,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002846,VS-AP-3000i,Air Purifier 3000i Series,Philips,bol_nl,NL,nl,2026-03-30,5,Worth it for allergy season,The app paired on the first try and the scheduling actually works.,true,11,RV8158041,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002847,VS-AC-1000i,Air Cleaner Compact 1000i,Philips,coolblue_nl,NL,nl,2026-03-30,5,Exactly what we needed,Build quality feels solid and the filter change is a thirty second job.,true,0,RV3056946,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002848,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_uk,GB,en,2026-03-30,5,Big difference in the bedroom,Auto mode ramps up when I open a window and settles back down on its own.,true,1,RV3645173,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002849,VS-AP-4000i,Air Purifier 4000i Series,Philips,amazon_de,DE,de,2026-03-30,1,Filter costs are a scam,"The app is slow, logs me out at random and lost all my schedules after an update. Stopped responding entirely after four months and had to be replaced under warranty.",false,0,RV7078674,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002850,VS-AP-4000i,Air Purifier 4000i Series,Philips,currys_uk,GB,en,2026-03-30,5,Worth it for allergy season,Our bedroom air feels noticeably lighter overnight and I wake up without a blocked nose.,true,2,RV1142814,2,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002851,VS-AP-8000i,Air Performer 8000i Series,Philips,amazon_fr,FR,fr,2026-03-30,2,Filter costs are a scam,It drops off the Wi-Fi every couple of days and needs a full re-pair. Sensor readings disagree completely with my standalone PM2.5 meter.,true,0,RV0151471,3,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002852,CP-BB-DM5440,DustMagnet 5440i,Blueair,amazon_nl,NL,nl,2026-03-30,2,Good hardware ruined by the app,On anything above speed two it is far too loud to sit in the same room. Sensor readings disagree completely with my standalone PM2.5 meter.,true,3,RV5925272,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002853,VS-AP-2000,Air Purifier 2000 Series,Philips,amazon_uk,GB,en,2026-03-30,5,Worth it for allergy season,Setting up a night schedule in the app took under a minute. The sensor is responsive enough that I mostly just leave it on auto and forget it.,true,5,RV6647889,61,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002854,CP-XM-4PRO,Smart Air Purifier 4 Pro,Xiaomi,amazon_nl,NL,nl,2026-03-31,5,Quiet and effective,Auto mode ramps up when I open a window and settles back down on its own. Worth the money for the coverage it gives in an open plan space.,true,0,RV6668784,1,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002855,VS-AP-4000i,Air Purifier 4000i Series,Philips,fnac_fr,FR,fr,2026-03-31,4,Exactly what we needed,The app paired on the first try and the scheduling actually works. The PM2.5 readout drops from red to blue within about twenty minutes in our living room. Does the job. Nothing remarkable either way.,true,2,RV6841748,14,2026-08-26T09:00:00+02:00,true,true,true,true
CR-002856,VS-AP-8000i,Air Performer 8000i Series,Philips,currys_uk,GB,en,2026-03-31,5,Big difference in the bedroom,Build quality feels solid and the filter change is a thirty second job. Cooking smells from the kitchen are gone long before we finish eating.,true,1,RV8065390,5,2026-08-26T09:00:00+02:00,true,true,true,true
